days_alive,work_days,spec_days,rest_days,final_cash,final_happiness,final_health,final_reward
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5044.302581250351,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.017593907166,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5039.431022228555,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.3072308267065,100.0,100.0,7.0
189,1,0,188,-5035.548987808452,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.867778772061,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.324121862009,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
180,1,1,178,-5018.186053831101,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.000175782534,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
194,0,1,193,-5029.6574070484185,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.562407475179,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5022.027470914196,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5039.431022228555,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.6113267606825,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.735892516726,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.434602543997,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5036.170697456361,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.580161959755,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5017.531604675332,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5020.8864520952975,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5039.230671978461,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.236731407163,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5016.59611467228,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
193,4,0,189,-5056.037500246279,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.299257647684,100.0,100.0,7.0
190,2,0,188,-5016.220828803612,100.0,100.0,7.0
190,2,0,188,-5020.1287603291275,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5015.290548134444,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
181,1,1,179,-5082.471923785598,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5036.129366092575,100.0,100.0,7.0
189,1,0,188,-5037.511423155304,100.0,100.0,7.0
189,1,0,188,-5036.794960192066,100.0,100.0,7.0
189,1,0,188,-5035.580161959755,100.0,100.0,7.0
189,1,0,188,-5039.230671978461,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
193,4,0,189,-5060.416721196023,100.0,100.0,7.0
190,2,0,188,-5014.720738359869,100.0,100.0,7.0
189,1,0,188,-5037.562407475179,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.372157530722,100.0,100.0,7.0
189,1,0,188,-5035.174167641519,100.0,100.0,7.0
195,6,0,189,-5019.158152192183,100.0,100.0,7.0
181,2,1,178,-5005.924864127676,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.3072308267065,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.632098101369,100.0,100.0,7.0
189,1,0,188,-5037.05141559835,100.0,100.0,7.0
189,1,0,188,-5039.230671978461,100.0,100.0,7.0
193,4,0,189,-5060.952569327995,100.0,100.0,7.0
189,1,0,188,-5037.66429968941,100.0,100.0,7.0
192,3,0,189,-5077.141791491356,100.0,100.0,7.0
196,7,0,189,-5003.062386222328,100.0,100.0,7.0
199,9,0,190,-5035.988981990178,100.0,100.0,7.0
194,5,0,189,-5039.979970807309,100.0,100.0,7.0
199,9,0,190,-5045.156127233857,100.0,100.0,7.0
195,6,0,189,-5020.117909130773,100.0,100.0,7.0
203,12,0,191,-5069.875151965482,100.0,100.0,7.0
205,14,0,191,-5020.4541671862125,100.0,100.0,7.0
188,7,1,180,-5040.511076449083,100.0,100.0,7.0
198,8,0,190,-5060.767690372002,100.0,100.0,7.0
205,14,0,191,-5011.351547784044,100.0,100.0,7.0
191,9,1,181,-5081.36038350417,100.0,100.0,7.0
208,16,0,192,-5060.762386225099,100.0,100.0,7.0
223,28,0,195,-5080.098467477472,100.0,100.0,7.0
230,34,0,196,-5028.938341198434,99.0,100.0,6.97
215,22,0,193,-5023.000390362925,100.0,100.0,7.0
218,24,0,194,-5058.109422448637,100.0,100.0,7.0
209,17,0,192,-5038.537520035978,100.0,100.0,7.0
229,33,0,196,-5049.8544215596,100.0,100.0,7.0
234,37,0,197,-5041.312105048224,100.0,100.0,7.0
230,34,0,196,-5031.108903301671,100.0,100.0,7.0
275,70,0,205,-5027.903054731927,100.0,100.0,7.0
327,112,0,215,-5034.741868046793,98.0,100.0,6.9399999999999995
333,116,0,217,-5068.459494964905,100.0,100.0,7.0
395,166,0,229,-5033.938258624756,100.0,100.0,7.0
338,120,0,218,-5079.734118163263,100.0,100.0,7.0
371,147,0,224,-5058.025911664733,100.0,100.0,7.0
372,149,2,221,-5015.646191365149,100.0,100.0,7.0
216,23,0,193,-5008.265540293555,100.0,100.0,7.0
209,17,0,192,-5046.277803844787,100.0,100.0,7.0
218,24,0,194,-5069.598639901876,100.0,100.0,7.0
231,35,0,196,-5010.9057310810085,100.0,100.0,7.0
221,32,1,188,-5192.458488590838,95.0,99.5,6.85
213,20,0,193,-5065.351819697015,100.0,100.0,7.0
226,26,1,199,-5024.9535197992855,100.0,100.0,7.0
234,37,0,197,-5056.623634979575,100.0,100.0,7.0
245,41,1,203,-5060.377047070239,100.0,100.0,7.0
261,59,0,202,-5019.322254182013,99.0,100.0,6.97
249,49,0,200,-5070.755955639059,100.0,100.0,7.0
236,39,0,197,-5016.88620353626,100.0,100.0,7.0
269,65,0,204,-5080.888177659177,100.0,100.0,7.0
290,82,0,208,-5069.341586765001,100.0,100.0,7.0
303,93,0,210,-5008.323035309437,100.0,100.0,7.0
304,94,0,210,-5018.614839983486,100.0,100.0,7.0
433,205,1,227,-5048.871276894381,76.0,100.0,6.28
439,203,0,236,-5010.473722747627,85.0,96.0,6.55
